ip,ms,x,y,z,
192.168.1.109,7238,0.10546875,0.0078125,0.986328125,
192.168.1.109,7240,0.10546875,0.0,0.9765625,
192.168.1.109,7243,0.099609375,0.001953125,0.986328125,
192.168.1.109,7245,0.091796875,0.009765625,0.970703125,
192.168.1.109,7248,0.1015625,0.0078125,0.958984375,
192.168.1.109,7250,0.091796875,0.001953125,0.984375,
192.168.1.109,7253,0.08203125,0.0078125,0.97265625,
192.168.1.109,7255,0.0859375,0.005859375,0.98046875,
192.168.1.109,7258,0.08203125,0.01171875,0.982421875,
192.168.1.109,7260,0.087890625,0.0078125,0.9765625,
192.168.1.109,7263,0.08203125,0.00390625,0.97265625,
192.168.1.109,7265,0.080078125,0.0078125,0.984375,
192.168.1.109,7268,0.08203125,0.005859375,0.986328125,
192.168.1.109,7270,0.08203125,0.0078125,0.98046875,
192.168.1.109,7273,0.076171875,0.01171875,0.984375,
192.168.1.109,7275,0.078125,0.005859375,0.98046875,
192.168.1.109,7278,0.078125,0.0078125,0.974609375,
192.168.1.109,7281,0.078125,0.00390625,0.96875,
192.168.1.109,7283,0.0859375,0.001953125,0.98046875,
192.168.1.109,7286,0.083984375,0.005859375,0.96875,
192.168.1.109,7288,0.078125,0.0078125,0.97265625,
192.168.1.109,7291,0.078125,0.005859375,0.98046875,
192.168.1.109,7293,0.08203125,0.01171875,0.962890625,
192.168.1.109,7296,0.09375,0.00390625,0.98828125,
192.168.1.109,7299,0.095703125,0.0,0.986328125,
192.168.1.109,7301,0.08984375,-0.001953125,0.96875,
192.168.1.109,7304,0.078125,0.001953125,0.978515625,
192.168.1.109,7306,0.076171875,0.001953125,0.97265625,
192.168.1.109,7309,0.072265625,0.00390625,0.96484375,
192.168.1.109,7311,0.09375,0.013671875,0.96484375,
192.168.1.109,7314,0.109375,0.005859375,0.998046875,
192.168.1.109,7316,0.095703125,-0.009765625,0.982421875,
192.168.1.109,7319,0.1015625,0.00390625,0.990234375,
192.168.1.109,7322,0.08203125,0.005859375,0.966796875,
192.168.1.109,7324,0.099609375,0.01171875,0.96875,
192.168.1.109,7327,0.08984375,0.01171875,0.94921875,
192.168.1.109,7329,0.091796875,0.009765625,0.951171875,
192.168.1.109,7332,0.08984375,0.0078125,0.951171875,
192.168.1.109,7334,0.09375,-0.001953125,0.98046875,
192.168.1.109,7339,0.103515625,0.001953125,0.978515625,
192.168.1.109,7341,0.09765625,0.001953125,0.9765625,
192.168.1.109,7344,0.08984375,0.001953125,0.974609375,
192.168.1.109,7346,0.0859375,0.001953125,0.9765625,
192.168.1.109,7349,0.080078125,0.005859375,0.974609375,
192.168.1.109,7352,0.076171875,0.005859375,0.9765625,
192.168.1.109,7356,0.076171875,-0.001953125,0.9921875,
192.168.1.109,7358,0.087890625,0.00390625,0.982421875,
192.168.1.109,7361,0.08203125,0.005859375,0.98828125,
192.168.1.109,7365,0.078125,0.0078125,1.005859375,
192.168.1.109,7367,0.107421875,0.005859375,0.9765625,
192.168.1.109,7370,0.103515625,0.001953125,0.97265625,
192.168.1.109,7372,0.09765625,0.001953125,0.98046875,
192.168.1.109,7375,0.083984375,-0.001953125,0.984375,
192.168.1.109,7377,0.08203125,0.00390625,0.966796875,
192.168.1.109,7380,0.072265625,0.001953125,0.970703125,
192.168.1.109,7382,0.064453125,0.001953125,0.962890625,
192.168.1.109,7385,0.072265625,0.001953125,0.96875,
192.168.1.109,7387,0.083984375,-0.001953125,0.978515625,
192.168.1.109,7390,0.09375,0.0,0.970703125,
192.168.1.109,7392,0.0859375,-0.001953125,0.982421875,
192.168.1.109,7395,0.095703125,0.0,0.966796875,
192.168.1.109,7397,0.08984375,0.0,0.96484375,
192.168.1.109,7400,0.091796875,0.001953125,0.974609375,
192.168.1.109,7402,0.095703125,0.0,0.96484375,
192.168.1.109,7405,0.09375,-0.001953125,0.96484375,
192.168.1.109,7407,0.0859375,-0.001953125,0.96484375,
192.168.1.109,7410,0.0859375,0.00390625,0.96484375,
192.168.1.109,7412,0.08984375,0.001953125,0.966796875,
192.168.1.109,7415,0.087890625,0.001953125,0.96484375,
192.168.1.109,7417,0.087890625,0.001953125,0.96875,
192.168.1.109,7420,0.0859375,0.00390625,0.974609375,
192.168.1.109,7423,0.083984375,0.0,0.98046875,
192.168.1.109,7425,0.0859375,0.0,0.978515625,
192.168.1.109,7428,0.0859375,0.001953125,0.98046875,
192.168.1.109,7430,0.087890625,0.00390625,0.982421875,
192.168.1.109,7433,0.0859375,0.0078125,0.978515625,
192.168.1.109,7435,0.083984375,0.009765625,0.978515625,
192.168.1.109,7438,0.083984375,0.01171875,0.974609375,
192.168.1.109,7440,0.08203125,0.015625,0.96875,
192.168.1.109,7443,0.0859375,0.013671875,0.970703125,
192.168.1.109,7445,0.0859375,0.009765625,0.97265625,
192.168.1.109,7448,0.083984375,0.01171875,0.96875,
192.168.1.109,7451,0.08984375,0.005859375,0.970703125,
192.168.1.109,7453,0.08984375,0.0078125,0.974609375,
192.168.1.109,7456,0.083984375,0.01171875,0.98046875,
192.168.1.109,7458,0.078125,0.01171875,0.98046875,
192.168.1.109,7461,0.08203125,0.005859375,0.974609375,
192.168.1.109,7463,0.087890625,0.01171875,0.97265625,
192.168.1.109,7466,0.08203125,0.005859375,0.966796875,
192.168.1.109,7469,0.091796875,0.0078125,0.958984375,
192.168.1.109,7471,0.09765625,0.005859375,0.978515625,
192.168.1.109,7474,0.107421875,0.00390625,0.96875,
192.168.1.109,7476,0.08203125,0.0078125,0.94921875,
192.168.1.109,7479,0.0859375,0.005859375,0.96484375,
192.168.1.109,7482,0.087890625,0.013671875,0.9921875,
192.168.1.109,7484,0.099609375,0.0078125,0.984375,
192.168.1.109,7487,0.087890625,0.005859375,1.0,
192.168.1.109,7491,0.087890625,0.001953125,0.974609375,
192.168.1.109,7493,0.087890625,0.0,0.970703125,
192.168.1.109,7496,0.09765625,-0.001953125,0.982421875,
192.168.1.109,7498,0.09765625,0.005859375,0.962890625,
192.168.1.109,7502,0.0859375,0.009765625,0.970703125,
192.168.1.109,7505,0.08984375,0.00390625,0.998046875,
192.168.1.109,7507,0.09375,-0.001953125,0.994140625,
192.168.1.109,7510,0.087890625,0.001953125,0.966796875,
192.168.1.109,7512,0.08984375,0.0078125,0.92578125,
192.168.1.109,7515,0.078125,0.009765625,0.94140625,
192.168.1.109,7517,0.078125,0.001953125,0.962890625,
192.168.1.109,7520,0.0703125,0.0078125,0.96484375,
192.168.1.109,7522,0.064453125,0.01171875,0.94921875,
192.168.1.109,7525,0.08203125,0.013671875,0.9609375,
192.168.1.109,7527,0.083984375,0.009765625,0.98046875,
192.168.1.109,7530,0.083984375,0.009765625,0.970703125,
192.168.1.109,7532,0.083984375,0.009765625,0.978515625,
192.168.1.109,7535,0.0859375,0.013671875,0.978515625,
192.168.1.109,7537,0.083984375,0.009765625,0.98046875,
192.168.1.109,7540,0.0859375,0.009765625,0.98046875,
192.168.1.109,7542,0.087890625,0.005859375,0.982421875,
192.168.1.109,7545,0.08984375,0.0078125,0.978515625,
192.168.1.109,7547,0.080078125,0.0078125,0.9765625,
192.168.1.109,7550,0.083984375,0.005859375,0.96484375,
192.168.1.109,7552,0.080078125,0.009765625,0.966796875,
192.168.1.109,7555,0.083984375,0.01171875,0.970703125,
192.168.1.109,7557,0.083984375,0.0078125,0.96875,
192.168.1.109,7560,0.08203125,0.0078125,0.970703125,
192.168.1.109,7562,0.08203125,0.009765625,0.97265625,
192.168.1.109,7565,0.087890625,0.005859375,0.978515625,
192.168.1.109,7567,0.087890625,0.005859375,0.98046875,
192.168.1.109,7570,0.08984375,0.0078125,0.974609375,
192.168.1.109,7573,0.08984375,0.005859375,0.9765625,
192.168.1.109,7575,0.083984375,0.009765625,0.974609375,
192.168.1.109,7578,0.087890625,0.013671875,0.974609375,
192.168.1.109,7581,0.0859375,0.009765625,0.974609375,
192.168.1.109,7583,0.083984375,0.005859375,0.994140625,
192.168.1.109,7586,0.076171875,0.015625,0.98828125,
192.168.1.109,7588,0.076171875,0.01171875,0.9921875,
192.168.1.109,7591,0.087890625,0.005859375,0.978515625,
192.168.1.109,7594,0.08984375,0.0078125,0.955078125,
192.168.1.109,7596,0.0859375,0.01171875,0.9609375,
192.168.1.109,7599,0.09375,0.0078125,0.990234375,
192.168.1.109,7601,0.103515625,0.009765625,0.974609375,
192.168.1.109,7604,0.10546875,0.00390625,0.951171875,
192.168.1.109,7606,0.119140625,0.0,0.951171875,
192.168.1.109,7609,0.11328125,0.0,0.986328125,
192.168.1.109,7612,0.119140625,-0.001953125,0.962890625,
192.168.1.109,7614,0.091796875,-0.00390625,0.9140625,
192.168.1.109,7617,0.11328125,-0.013671875,0.966796875,
192.168.1.109,7619,0.103515625,-0.013671875,0.958984375,
192.168.1.109,7622,0.08203125,-0.009765625,0.939453125,
192.168.1.109,7626,0.08984375,0.017578125,0.94140625,
192.168.1.109,7628,0.0859375,0.017578125,0.94140625,
192.168.1.109,7631,0.087890625,0.01171875,0.947265625,
192.168.1.109,7633,0.09375,0.005859375,0.951171875,
192.168.1.109,7636,0.08984375,0.01171875,0.962890625,
192.168.1.109,7638,0.087890625,0.013671875,0.9765625,
192.168.1.109,7641,0.080078125,0.015625,0.98046875,
192.168.1.109,7643,0.076171875,0.013671875,0.9765625,
192.168.1.109,7646,0.080078125,0.013671875,0.98828125,
192.168.1.109,7648,0.0859375,0.009765625,0.978515625,
192.168.1.109,7651,0.080078125,0.021484375,0.9765625,
192.168.1.109,7655,0.083984375,0.021484375,0.974609375,
192.168.1.109,7657,0.091796875,0.021484375,1.001953125,
192.168.1.109,7660,0.095703125,0.025390625,0.990234375,
192.168.1.109,7662,0.087890625,0.025390625,1.001953125,
192.168.1.109,7665,0.1015625,0.01953125,0.9765625,
192.168.1.109,7667,0.08984375,0.013671875,1.00390625,
192.168.1.109,7670,0.08203125,0.013671875,0.99609375,
192.168.1.109,7672,0.080078125,0.01171875,1.001953125,
192.168.1.109,7675,0.0859375,0.009765625,0.982421875,
192.168.1.109,7677,0.10546875,0.0078125,0.98828125,
192.168.1.109,7680,0.091796875,0.0,0.982421875,
192.168.1.109,7682,0.09765625,-0.005859375,0.966796875,
192.168.1.109,7685,0.09375,-0.001953125,0.986328125,
192.168.1.109,7688,0.08203125,0.0,0.982421875,
192.168.1.109,7690,0.064453125,0.005859375,0.95703125,
192.168.1.109,7693,0.072265625,0.01171875,0.92578125,
192.168.1.109,7695,0.072265625,0.015625,0.95703125,
192.168.1.109,7698,0.076171875,0.01171875,0.9609375,
192.168.1.109,7700,0.08984375,0.009765625,0.95703125,
192.168.1.109,7703,0.091796875,0.01171875,0.958984375,
192.168.1.109,7706,0.0859375,0.01171875,0.974609375,
192.168.1.109,7708,0.0859375,0.005859375,0.939453125,
192.168.1.109,7711,0.087890625,0.005859375,0.966796875,
192.168.1.109,7713,0.109375,-0.001953125,0.921875,
192.168.1.109,7716,0.099609375,0.00390625,0.9296875,
192.168.1.109,7719,0.083984375,-0.0078125,0.935546875,
192.168.1.109,7721,0.07421875,0.0,0.9765625,
192.168.1.109,7724,0.078125,0.0,0.998046875,
192.168.1.109,7726,0.06640625,0.005859375,0.96875,
192.168.1.109,7729,0.07421875,0.015625,0.943359375,
192.168.1.109,7731,0.08203125,0.021484375,0.9296875,
192.168.1.109,7734,0.08984375,0.021484375,0.919921875,
192.168.1.109,7737,0.07421875,0.025390625,0.9375,
192.168.1.109,7739,0.07421875,0.01953125,0.98046875,
192.168.1.109,7742,0.07421875,0.017578125,0.96875,
192.168.1.109,7746,0.076171875,0.021484375,0.966796875,
192.168.1.109,7748,0.078125,0.017578125,0.986328125,
192.168.1.109,7751,0.08203125,0.015625,0.982421875,
192.168.1.109,7754,0.08203125,0.005859375,0.986328125,
192.168.1.109,7756,0.08203125,0.001953125,0.986328125,
192.168.1.109,7760,0.08203125,0.0,0.96875,
192.168.1.109,7763,0.087890625,0.00390625,0.95703125,
192.168.1.109,7767,0.099609375,0.001953125,0.97265625,
192.168.1.109,7769,0.099609375,0.001953125,0.978515625,
192.168.1.109,7772,0.09765625,0.001953125,0.974609375,
192.168.1.109,7774,0.0703125,0.009765625,0.95703125,
192.168.1.109,7777,0.068359375,0.013671875,0.94921875,
192.168.1.109,7779,0.076171875,0.0078125,0.98046875,
192.168.1.109,7782,0.080078125,0.0078125,0.9609375,
192.168.1.109,7784,0.087890625,0.0,0.97265625,
192.168.1.109,7786,0.072265625,0.00390625,0.978515625,
192.168.1.109,7789,0.083984375,0.001953125,0.966796875,
192.168.1.109,7791,0.07421875,0.00390625,0.95703125,
192.168.1.109,7794,0.068359375,0.005859375,0.9609375,
192.168.1.109,7796,0.076171875,0.005859375,0.955078125,
192.168.1.109,7799,0.083984375,0.00390625,0.96484375,
192.168.1.109,7801,0.080078125,0.005859375,0.96875,
192.168.1.109,7804,0.08203125,0.005859375,0.974609375,
192.168.1.109,7806,0.078125,0.00390625,0.970703125,
192.168.1.109,7809,0.080078125,0.005859375,0.96875,
192.168.1.109,7812,0.0859375,0.00390625,0.97265625,
192.168.1.109,7814,0.0859375,0.00390625,0.974609375,
192.168.1.109,7817,0.0859375,0.00390625,0.978515625,
192.168.1.109,7819,0.08203125,0.00390625,0.97265625,
192.168.1.109,7822,0.083984375,0.00390625,0.96875,
192.168.1.109,7824,0.083984375,0.005859375,0.966796875,
192.168.1.109,7827,0.083984375,0.005859375,0.970703125,
192.168.1.109,7829,0.083984375,0.0078125,0.970703125,
192.168.1.109,7832,0.08203125,0.005859375,0.96875,
192.168.1.109,7834,0.078125,0.00390625,0.97265625,
192.168.1.109,7837,0.08203125,0.00390625,0.970703125,
192.168.1.109,7839,0.078125,0.00390625,0.9765625,
192.168.1.109,7842,0.08203125,0.009765625,0.974609375,
192.168.1.109,7844,0.0859375,0.0078125,0.974609375,
192.168.1.109,7847,0.083984375,0.005859375,0.974609375,
192.168.1.109,7850,0.083984375,0.00390625,0.9765625,
192.168.1.109,7852,0.0859375,0.005859375,0.970703125,
192.168.1.109,7855,0.0859375,0.009765625,0.9765625,
